,,,公布日期時間,2021/07/26 04:36:12 PM
商品, 買賣權, 到期月份(週別), 履約價格, Delta值
IJO       ,賣權,202112  ,3400.0 ,-0.7135
IJO       ,賣權,202112  ,3500.0 ,-0.7618
IJO       ,賣權,202112  ,3600.0 ,-0.8042
IJO       ,賣權,202112  ,3700.0 ,-0.8402
IJO       ,賣權,202112  ,3800.0 ,-0.8714
IJO       ,賣權,202112  ,3900.0 ,-0.8973
IJO       ,賣權,202112  ,4000.0 ,-0.9187
IJO       ,賣權,202112  ,4100.0 ,-0.9361
IJO       ,買權,202203  ,2300.0 ,0.8875
IJO       ,買權,202203  ,2400.0 ,0.8499
IJO       ,買權,202203  ,2500.0 ,0.8072
IJO       ,買權,202203  ,2600.0 ,0.7596
IJO       ,買權,202203  ,2700.0 ,0.7083
IJO       ,買權,202203  ,2800.0 ,0.6545
IJO       ,買權,202203  ,2900.0 ,0.5994
IJO       ,買權,202203  ,3000.0 ,0.5443
IJO       ,買權,202203  ,3100.0 ,0.4903
IJO       ,買權,202203  ,3200.0 ,0.4377
IJO       ,買權,202203  ,3300.0 ,0.3883
IJO       ,買權,202203  ,3400.0 ,0.3416
IJO       ,買權,202203  ,3500.0 ,0.2987
IJO       ,買權,202203  ,3600.0 ,0.2596
IJO       ,買權,202203  ,3700.0 ,0.2244
IJO       ,賣權,202203  ,2300.0 ,-0.1125
IJO       ,賣權,202203  ,2400.0 ,-0.1501
IJO       ,賣權,202203  ,2500.0 ,-0.1929
IJO       ,賣權,202203  ,2600.0 ,-0.2404
IJO       ,賣權,202203  ,2700.0 ,-0.2917
IJO       ,賣權,202203  ,2800.0 ,-0.3455
IJO       ,賣權,202203  ,2900.0 ,-0.4006
IJO       ,賣權,202203  ,3000.0 ,-0.4557
IJO       ,賣權,202203  ,3100.0 ,-0.5097
IJO       ,賣權,202203  ,3200.0 ,-0.5623
IJO       ,賣權,202203  ,3300.0 ,-0.6117
IJO       ,賣權,202203  ,3400.0 ,-0.6584
IJO       ,賣權,202203  ,3500.0 ,-0.7013
IJO       ,賣權,202203  ,3600.0 ,-0.7404
IJO       ,賣權,202203  ,3700.0 ,-0.7756
IJO       ,買權,202206  ,2500.0 ,0.7845
IJO       ,買權,202206  ,2600.0 ,0.7417
IJO       ,買權,202206  ,2700.0 ,0.6968
IJO       ,買權,202206  ,2800.0 ,0.6503
IJO       ,買權,202206  ,2900.0 ,0.6033
IJO       ,買權,202206  ,3000.0 ,0.5566
IJO       ,買權,202206  ,3100.0 ,0.5104
IJO       ,買權,202206  ,3200.0 ,0.4655
IJO       ,買權,202206  ,3300.0 ,0.4229
IJO       ,買權,202206  ,3400.0 ,0.3819
IJO       ,買權,202206  ,3500.0 ,0.3437
IJO       ,買權,202206  ,3600.0 ,0.3074
IJO       ,賣權,202206  ,2500.0 ,-0.2155
IJO       ,賣權,202206  ,2600.0 ,-0.2583
IJO       ,賣權,202206  ,2700.0 ,-0.3032
IJO       ,賣權,202206  ,2800.0 ,-0.3497
IJO       ,賣權,202206  ,2900.0 ,-0.3967
IJO       ,賣權,202206  ,3000.0 ,-0.4434
IJO       ,賣權,202206  ,3100.0 ,-0.4896
IJO       ,賣權,202206  ,3200.0 ,-0.5345
IJO       ,賣權,202206  ,3300.0 ,-0.5771
IJO       ,賣權,202206  ,3400.0 ,-0.6181
IJO       ,賣權,202206  ,3500.0 ,-0.6563
IJO       ,賣權,202206  ,3600.0 ,-0.6926
LOO       ,買權,202108  ,  17.5 ,0.9809
LOO       ,買權,202108  ,  18.0 ,0.9764
LOO       ,買權,202108  ,  18.5 ,0.9698
LOO       ,買權,202108  ,  19.0 ,0.9596
LOO       ,買權,202108  ,  19.5 ,0.9430
LOO       ,買權,202108  ,  20.0 ,0.9145
LOO       ,買權,202108  ,  20.5 ,0.8644
LOO       ,買權,202108  ,  21.0 ,0.7784
LOO       ,買權,202108  ,  21.5 ,0.6368
LOO       ,買權,202108  ,  22.0 ,0.4683
LOO       ,買權,202108  ,  22.5 ,0.3050
LOO       ,買權,202108  ,  23.0 ,0.1873
LOO       ,買權,202108  ,  23.5 ,0.1193
LOO       ,買權,202108  ,  24.0 ,0.0806
LOO       ,買權,202108  ,  24.5 ,0.0580
LOO       ,買權,202108  ,  25.0 ,0.0442
LOO       ,買權,202108  ,  26.0 ,0.0291
LOO       ,賣權,202108  ,  17.5 ,-0.0191
LOO       ,賣權,202108  ,  18.0 ,-0.0236
LOO       ,賣權,202108  ,  18.5 ,-0.0302
LOO       ,賣權,202108  ,  19.0 ,-0.0404
LOO       ,賣權,202108  ,  19.5 ,-0.0570
LOO       ,賣權,202108  ,  20.0 ,-0.0855
LOO       ,賣權,202108  ,  20.5 ,-0.1356
LOO       ,賣權,202108  ,  21.0 ,-0.2216
LOO       ,賣權,202108  ,  21.5 ,-0.3632
LOO       ,賣權,202108  ,  22.0 ,-0.5317
LOO       ,賣權,202108  ,  22.5 ,-0.6950
LOO       ,賣權,202108  ,  23.0 ,-0.8127
LOO       ,賣權,202108  ,  23.5 ,-0.8807
LOO       ,賣權,202108  ,  24.0 ,-0.9194
LOO       ,賣權,202108  ,  24.5 ,-0.9420
LOO       ,賣權,202108  ,  25.0 ,-0.9558
LOO       ,賣權,202108  ,  26.0 ,-0.9709
LOO       ,買權,202109  ,  16.0 ,0.9874
LOO       ,買權,202109  ,  17.0 ,0.9831
LOO       ,買權,202109  ,  18.0 ,0.9751
LOO       ,買權,202109  ,  18.5 ,0.9684
LOO       ,買權,202109  ,  19.0 ,0.9582
LOO       ,買權,202109  ,  19.5 ,0.9418
LOO       ,買權,202109  ,  20.0 ,0.9138
LOO       ,買權,202109  ,  20.5 ,0.8644
LOO       ,買權,202109  ,  21.0 ,0.7728
LOO       ,買權,202109  ,  21.5 ,0.6308
LOO       ,買權,202109  ,  22.0 ,0.4748
LOO       ,買權,202109  ,  22.5 ,0.3250
LOO       ,買權,202109  ,  23.0 ,0.1997
LOO       ,買權,202109  ,  23.5 ,0.1219
LOO       ,買權,202109  ,  24.0 ,0.0830
LOO       ,買權,202109  ,  24.5 ,0.0603
LOO       ,買權,202109  ,  25.0 ,0.0463
LOO       ,買權,202109  ,  26.0 ,0.0309
LOO       ,賣權,202109  ,  16.0 ,-0.0126
LOO       ,賣權,202109  ,  17.0 ,-0.0169
LOO       ,賣權,202109  ,  18.0 ,-0.0249
LOO       ,賣權,202109  ,  18.5 ,-0.0316
LOO       ,賣權,202109  ,  19.0 ,-0.0418
LOO       ,賣權,202109  ,  19.5 ,-0.0582
LOO       ,賣權,202109  ,  20.0 ,-0.0862
LOO       ,賣權,202109  ,  20.5 ,-0.1356
LOO       ,賣權,202109  ,  21.0 ,-0.2272
LOO       ,賣權,202109  ,  21.5 ,-0.3692
LOO       ,賣權,202109  ,  22.0 ,-0.5252
LOO       ,賣權,202109  ,  22.5 ,-0.6750
LOO       ,賣權,202109  ,  23.0 ,-0.8003
LOO       ,賣權,202109  ,  23.5 ,-0.8781
LOO       ,賣權,202109  ,  24.0 ,-0.9170
LOO       ,賣權,202109  ,  24.5 ,-0.9397
LOO       ,賣權,202109  ,  25.0 ,-0.9537
LOO       ,賣權,202109  ,  26.0 ,-0.9691
LOO       ,買權,202112  ,  16.0 ,0.9870
LOO       ,買權,202112  ,  17.0 ,0.9826
LOO       ,買權,202112  ,  18.0 ,0.9748
LOO       ,買權,202112  ,  19.0 ,0.9583
LOO       ,買權,202112  ,  20.0 ,0.9156
LOO       ,買權,202112  ,  21.0 ,0.7413
LOO       ,買權,202112  ,  22.0 ,0.4924
LOO       ,買權,202112  ,  23.0 ,0.2544
LOO       ,買權,202112  ,  24.0 ,0.1013
LOO       ,買權,202112  ,  25.0 ,0.0484
LOO       ,買權,202112  ,  26.0 ,0.0322
LOO       ,賣權,202112  ,  16.0 ,-0.0130
LOO       ,賣權,202112  ,  17.0 ,-0.0174
LOO       ,賣權,202112  ,  18.0 ,-0.0252
LOO       ,賣權,202112  ,  19.0 ,-0.0417
LOO       ,賣權,202112  ,  20.0 ,-0.0844
LOO       ,賣權,202112  ,  21.0 ,-0.2587
LOO       ,賣權,202112  ,  22.0 ,-0.5076
LOO       ,賣權,202112  ,  23.0 ,-0.7456
LOO       ,賣權,202112  ,  24.0 ,-0.8987
LOO       ,賣權,202112  ,  25.0 ,-0.9516
LOO       ,賣權,202112  ,  26.0 ,-0.9678
LOO       ,買權,202203  ,  17.0 ,0.9827
LOO       ,買權,202203  ,  18.0 ,0.9748
LOO       ,買權,202203  ,  19.0 ,0.9589
LOO       ,買權,202203  ,  20.0 ,0.8859
LOO       ,買權,202203  ,  21.0 ,0.7255
LOO       ,買權,202203  ,  22.0 ,0.5047
LOO       ,買權,202203  ,  23.0 ,0.2908
LOO       ,買權,202203  ,  24.0 ,0.1402
LOO       ,買權,202203  ,  25.0 ,0.0493
LOO       ,買權,202203  ,  26.0 ,0.0330
LOO       ,賣權,202203  ,  17.0 ,-0.0173
LOO       ,賣權,202203  ,  18.0 ,-0.0252
LOO       ,賣權,202203  ,  19.0 ,-0.0411
LOO       ,賣權,202203  ,  20.0 ,-0.1141
LOO       ,賣權,202203  ,  21.0 ,-0.2745
LOO       ,賣權,202203  ,  22.0 ,-0.4953
LOO       ,賣權,202203  ,  23.0 ,-0.7092
LOO       ,賣權,202203  ,  24.0 ,-0.8598
LOO       ,賣權,202203  ,  25.0 ,-0.9507
LOO       ,賣權,202203  ,  26.0 ,-0.9670
LOO       ,買權,202206  ,  18.0 ,0.9753
LOO       ,買權,202206  ,  19.0 ,0.9597
LOO       ,買權,202206  ,  20.0 ,0.8689
LOO       ,買權,202206  ,  21.0 ,0.7153
LOO       ,買權,202206  ,  22.0 ,0.5185
LOO       ,買權,202206  ,  23.0 ,0.3247
LOO       ,買權,202206  ,  24.0 ,0.1739
LOO       ,買權,202206  ,  25.0 ,0.0765
LOO       ,買權,202206  ,  26.0 ,0.0338
LOO       ,賣權,202206  ,  18.0 ,-0.0247
LOO       ,賣權,202206  ,  19.0 ,-0.0403
LOO       ,賣權,202206  ,  20.0 ,-0.1311
LOO       ,賣權,202206  ,  21.0 ,-0.2847
LOO       ,賣權,202206  ,  22.0 ,-0.4815
LOO       ,賣權,202206  ,  23.0 ,-0.6753
LOO       ,賣權,202206  ,  24.0 ,-0.8261
LOO       ,賣權,202206  ,  25.0 ,-0.9235
LOO       ,賣權,202206  ,  26.0 ,-0.9662
NYA       ,賣權,202108  , 130.0 ,-0.0925
NYO       ,買權,202108  , 115.0 ,0.9960
NYO       ,買權,202108  , 120.0 ,0.9940
NYO       ,買權,202108  , 125.0 ,0.9886
NYO       ,買權,202108  , 130.0 ,0.9026
NYO       ,買權,202108  , 135.0 ,0.6180
NYO       ,買權,202108  , 140.0 ,0.2562
NYO       ,買權,202108  , 145.0 ,0.0577
NYO       ,買權,202108  , 150.0 ,0.0101
NYO       ,買權,202108  , 155.0 ,0.0062
NYO       ,買權,202108  , 160.0 ,0.0045
NYO       ,賣權,202108  , 115.0 ,-0.0040
NYO       ,賣權,202108  , 120.0 ,-0.0060
NYO       ,賣權,202108  , 125.0 ,-0.0114
NYO       ,賣權,202108  , 130.0 ,-0.0974
NYO       ,賣權,202108  , 135.0 ,-0.3820
NYO       ,賣權,202108  , 140.0 ,-0.7438
NYO       ,賣權,202108  , 145.0 ,-0.9423
NYO       ,賣權,202108  , 150.0 ,-0.9899
NYO       ,賣權,202108  , 155.0 ,-0.9938
NYO       ,賣權,202108  , 160.0 ,-0.9955
NYO       ,買權,202109  , 110.0 ,0.9967
NYO       ,買權,202109  , 115.0 ,0.9956
NYO       ,買權,202109  , 120.0 ,0.9934
NYO       ,買權,202109  , 125.0 ,0.9534
NYO       ,買權,202109  , 130.0 ,0.8283
NYO       ,買權,202109  , 135.0 ,0.5936
NYO       ,買權,202109  , 140.0 ,0.3270
NYO       ,買權,202109  , 145.0 ,0.1331
NYO       ,買權,202109  , 150.0 ,0.0401
NYO       ,買權,202109  , 155.0 ,0.0069
NYO       ,買權,202109  , 160.0 ,0.0051
NYO       ,賣權,202109  , 110.0 ,-0.0033
NYO       ,賣權,202109  , 115.0 ,-0.0044
NYO       ,賣權,202109  , 120.0 ,-0.0066
NYO       ,賣權,202109  , 125.0 ,-0.0466
NYO       ,賣權,202109  , 130.0 ,-0.1717
NYO       ,賣權,202109  , 135.0 ,-0.4064
NYO       ,賣權,202109  , 140.0 ,-0.6730
NYO       ,賣權,202109  , 145.0 ,-0.8669
NYO       ,賣權,202109  , 150.0 ,-0.9599
NYO       ,賣權,202109  , 155.0 ,-0.9931
NYO       ,賣權,202109  , 160.0 ,-0.9949
NYO       ,買權,202112  , 110.0 ,0.9965
NYO       ,買權,202112  , 120.0 ,0.9438
NYO       ,買權,202112  , 130.0 ,0.7397
NYO       ,買權,202112  , 140.0 ,0.4071
NYO       ,買權,202112  , 150.0 ,0.1468
NYO       ,買權,202112  , 160.0 ,0.0349
NYO       ,賣權,202112  , 110.0 ,-0.0035
NYO       ,賣權,202112  , 120.0 ,-0.0562
NYO       ,賣權,202112  , 130.0 ,-0.2603
NYO       ,賣權,202112  , 140.0 ,-0.5929
NYO       ,賣權,202112  , 150.0 ,-0.8532
NYO       ,賣權,202112  , 160.0 ,-0.9651
NYO       ,買權,202203  , 110.0 ,0.9836
NYO       ,買權,202203  , 120.0 ,0.9055
NYO       ,買權,202203  , 130.0 ,0.7095
NYO       ,買權,202203  , 140.0 ,0.4385
NYO       ,買權,202203  , 150.0 ,0.2089
NYO       ,買權,202203  , 160.0 ,0.0764
NYO       ,賣權,202203  , 110.0 ,-0.0164
NYO       ,賣權,202203  , 120.0 ,-0.0945
NYO       ,賣權,202203  , 130.0 ,-0.2905
NYO       ,賣權,202203  , 140.0 ,-0.5615
NYO       ,賣權,202203  , 150.0 ,-0.7911
NYO       ,賣權,202203  , 160.0 ,-0.9236
NYO       ,買權,202206  , 110.0 ,0.9691
NYO       ,買權,202206  , 120.0 ,0.8757
NYO       ,買權,202206  , 130.0 ,0.6936
NYO       ,買權,202206  , 140.0 ,0.4624
NYO       ,買權,202206  , 150.0 ,0.2569
NYO       ,買權,202206  , 160.0 ,0.1199
NYO       ,賣權,202206  , 110.0 ,-0.0309
NYO       ,賣權,202206  , 120.0 ,-0.1243
NYO       ,賣權,202206  , 130.0 ,-0.3064
NYO       ,賣權,202206  , 140.0 ,-0.5376
NYO       ,賣權,202206  , 150.0 ,-0.7432
NYO       ,賣權,202206  , 160.0 ,-0.8801
NZO       ,買權,202108  ,  19.5 ,0.9799
NZO       ,買權,202108  ,  20.0 ,0.9522
NZO       ,買權,202108  ,  20.5 ,0.9142
NZO       ,買權,202108  ,  21.0 ,0.8523
NZO       ,買權,202108  ,  21.5 ,0.7713
NZO       ,買權,202108  ,  22.0 ,0.6661
NZO       ,買權,202108  ,  22.5 ,0.5494
NZO       ,買權,202108  ,  23.0 ,0.4318
NZO       ,買權,202108  ,  23.5 ,0.3204
NZO       ,買權,202108  ,  24.0 ,0.2269
NZO       ,買權,202108  ,  24.5 ,0.1529
NZO       ,買權,202108  ,  25.0 ,0.0990
NZO       ,買權,202108  ,  26.0 ,0.0352
NZO       ,買權,202108  ,  27.0 ,0.0171
NZO       ,買權,202108  ,  28.0 ,0.0139
NZO       ,賣權,202108  ,  19.5 ,-0.0198
NZO       ,賣權,202108  ,  20.0 ,-0.0475
NZO       ,賣權,202108  ,  20.5 ,-0.0855
NZO       ,賣權,202108  ,  21.0 ,-0.1474
NZO       ,賣權,202108  ,  21.5 ,-0.2284
NZO       ,賣權,202108  ,  22.0 ,-0.3336
NZO       ,賣權,202108  ,  22.5 ,-0.4503
NZO       ,賣權,202108  ,  23.0 ,-0.5679
NZO       ,賣權,202108  ,  23.5 ,-0.6793
NZO       ,賣權,202108  ,  24.0 ,-0.7728
NZO       ,賣權,202108  ,  24.5 ,-0.8468
NZO       ,賣權,202108  ,  25.0 ,-0.9007
NZO       ,賣權,202108  ,  26.0 ,-0.9645
NZO       ,賣權,202108  ,  27.0 ,-0.9825
NZO       ,賣權,202108  ,  28.0 ,-0.9857
NZO       ,買權,202109  ,  18.0 ,0.9861
NZO       ,買權,202109  ,  19.0 ,0.9560
NZO       ,買權,202109  ,  19.5 ,0.9241
NZO       ,買權,202109  ,  20.0 ,0.8867
NZO       ,買權,202109  ,  20.5 ,0.8356
NZO       ,買權,202109  ,  21.0 ,0.7739
NZO       ,買權,202109  ,  21.5 ,0.7020
NZO       ,買權,202109  ,  22.0 ,0.6249
NZO       ,買權,202109  ,  22.5 ,0.5433
NZO       ,買權,202109  ,  23.0 ,0.4620
NZO       ,買權,202109  ,  23.5 ,0.3826
NZO       ,買權,202109  ,  24.0 ,0.3108
NZO       ,買權,202109  ,  24.5 ,0.2465
NZO       ,買權,202109  ,  25.0 ,0.1924
NZO       ,買權,202109  ,  26.0 ,0.1102
NZO       ,買權,202109  ,  27.0 ,0.0542
NZO       ,買權,202109  ,  28.0 ,0.0249
NZO       ,買權,202109  ,  30.0 ,0.0115
NZO       ,買權,202109  ,  32.0 ,0.0095
NZO       ,賣權,202109  ,  18.0 ,-0.0131
NZO       ,賣權,202109  ,  19.0 ,-0.0432
NZO       ,賣權,202109  ,  19.5 ,-0.0751
NZO       ,賣權,202109  ,  20.0 ,-0.1125
NZO       ,賣權,202109  ,  20.5 ,-0.1636
NZO       ,賣權,202109  ,  21.0 ,-0.2253
NZO       ,賣權,202109  ,  21.5 ,-0.2972
NZO       ,賣權,202109  ,  22.0 ,-0.3743
NZO       ,賣權,202109  ,  22.5 ,-0.4559
NZO       ,賣權,202109  ,  23.0 ,-0.5372
NZO       ,賣權,202109  ,  23.5 ,-0.6167
NZO       ,賣權,202109  ,  24.0 ,-0.6884
NZO       ,賣權,202109  ,  24.5 ,-0.7527
NZO       ,賣權,202109  ,  25.0 ,-0.8068
NZO       ,賣權,202109  ,  26.0 ,-0.8890
NZO       ,賣權,202109  ,  27.0 ,-0.9450
NZO       ,賣權,202109  ,  28.0 ,-0.9743
NZO       ,賣權,202109  ,  30.0 ,-0.9877
NZO       ,賣權,202109  ,  32.0 ,-0.9897
NZO       ,買權,202112  ,  19.0 ,0.8607
NZO       ,買權,202112  ,  20.0 ,0.7872
NZO       ,買權,202112  ,  21.0 ,0.6974
NZO       ,買權,202112  ,  22.0 ,0.5984
NZO       ,買權,202112  ,  23.0 ,0.4976
NZO       ,買權,202112  ,  24.0 ,0.4011
NZO       ,買權,202112  ,  25.0 ,0.3145
NZO       ,買權,202112  ,  26.0 ,0.2397
NZO       ,買權,202112  ,  28.0 ,0.1277
NZO       ,買權,202112  ,  30.0 ,0.0633
NZO       ,買權,202112  ,  32.0 ,0.0286
NZO       ,賣權,202112  ,  19.0 ,-0.1368
NZO       ,賣權,202112  ,  20.0 ,-0.2102
NZO       ,賣權,202112  ,  21.0 ,-0.3000
NZO       ,賣權,202112  ,  22.0 ,-0.3990
NZO       ,賣權,202112  ,  23.0 ,-0.4999
NZO       ,賣權,202112  ,  24.0 ,-0.5963
NZO       ,賣權,202112  ,  25.0 ,-0.6829
NZO       ,賣權,202112  ,  26.0 ,-0.7577
NZO       ,賣權,202112  ,  28.0 ,-0.8698
NZO       ,賣權,202112  ,  30.0 ,-0.9341
NZO       ,賣權,202112  ,  32.0 ,-0.9688
NZO       ,買權,202203  ,  19.0 ,0.8173
NZO       ,買權,202203  ,  20.0 ,0.7488
NZO       ,買權,202203  ,  21.0 ,0.6730
NZO       ,買權,202203  ,  22.0 ,0.5931
NZO       ,買權,202203  ,  23.0 ,0.5125
NZO       ,買權,202203  ,  24.0 ,0.4346
NZO       ,買權,202203  ,  25.0 ,0.3621
NZO       ,買權,202203  ,  26.0 ,0.2977
NZO       ,買權,202203  ,  28.0 ,0.1917
NZO       ,買權,202203  ,  30.0 ,0.1182
NZO       ,賣權,202203  ,  19.0 ,-0.1785
NZO       ,賣權,202203  ,  20.0 ,-0.2469
NZO       ,賣權,202203  ,  21.0 ,-0.3228
NZO       ,賣權,202203  ,  22.0 ,-0.4027
NZO       ,賣權,202203  ,  23.0 ,-0.4833
NZO       ,賣權,202203  ,  24.0 ,-0.5611
NZO       ,賣權,202203  ,  25.0 ,-0.6337
NZO       ,賣權,202203  ,  26.0 ,-0.6981
NZO       ,賣權,202203  ,  28.0 ,-0.8041
NZO       ,賣權,202203  ,  30.0 ,-0.8776
NZO       ,買權,202206  ,  19.0 ,0.7869
